Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0404, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 130.82, 79.7, 210.52, 4.97, 4.32, 9.29, 2.319, 0.303, 1.556, 0.01, 0.0090, 0.01, 38.92, 55.53, 45.209, 27.092, 314.923, 0.014, 0.015, 11.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0504, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 386.08, 73.29, 459.37, 36.43, 2.69, 39.12, 1.436, 0.272, 1.251, 0.01, 0.01, 0.01, 96.613, 37.601, 87.198, 2.008, 111.811, 0.0060, 0.619, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0502, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 413.03, 68.73, 481.76, 47.07, 4.48, 51.54, 1.036, 0.352, 0.939, 0.012, 0.012, 0.012, 116.687, 66.725, 109.56, 218.038, 154.553, 0.029, 0.01, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0405, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 229.8, 78.48, 308.28, 15.85, 1.23, 17.08, 1.398, 0.219, 1.098, 0.011, 0.01, 0.011, 70.611, 16.111, 56.737, 14.352, 176.058, 0.027, 0.033, 12.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0505, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 322.1, 91.52, 413.62, 31.89, 1.52, 33.41, 1.415, 0.222, 1.151, 0.011, 0.0090, 0.011, 101.376, 17.049, 82.717, 3.931, 412.488, 0.0080, 0.022, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0403, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 226.76, 56.03, 282.8, 13.17, 2.2, 15.37, 1.918, 0.274, 1.592, 0.01, 0.0090, 0.01, 59.479, 40.266, 55.672, 28.845, 503.343, 0.049, 0.204, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0503, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 281.78, 62.59, 344.37, 22.11, 0.93, 23.04, 1.247, 0.222, 1.061, 0.019, 0.018, 0.019, 80.34, 15.191, 68.499, 37.29, 66.726, 0.02, 3.182, 10.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0406, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 250.48, 75.89, 326.37, 22.64, 1.27, 23.91, 1.156, 0.222, 0.939, 0.014, 0.012, 0.014, 92.563, 17.089, 75.013, 1.134, 509.239, 0.012, 0.248, 12.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0407, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 261.33, 78.9, 340.23, 31.51, 1.4, 32.91, 1.126, 0.223, 0.917, 0.012, 0.0090, 0.011, 123.474, 18.199, 99.061, 9.905, 500.935, 0.013, 0.0080, 12.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0005, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 83.87, 25.16, 109.03, 2.88, 1.63, 4.51, 2.763, 0.344, 2.205, 0.0080, 0.0090, 0.0080, 35.203, 66.412, 42.404, 1.301, 274.821, 0.012, 0.013, 17.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0006, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 25.27, 52.27, 77.54, 0.53, 4.02, 4.55, 4.265, 0.381, 1.647, 0.012, 0.012, 0.012, 21.543, 78.74, 60.1, 23.319, 144.606, 0.016, 0.015, 20.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0007, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 52.76, 25.08, 77.83, 1.37, 1.08, 2.45, 3.859, 0.293, 2.71, 0.012, 0.011, 0.012, 26.497, 44.136, 32.18, 19.543, 259.505, 0.011, 0.025, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0102, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 20.74, 29.4, 50.14, 0.35, 1.44, 1.78, 4.013, 0.309, 1.841, 0.024, 0.01, 0.016, 17.034, 49.984, 36.356, 1.671, 191.211, 0.024, 0.268, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0103, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 43.09, 21.81, 64.9, 0.85, 1.08, 1.93, 3.87, 0.307, 2.673, 0.0090, 0.0090, 0.0090, 20.155, 50.808, 30.458, 17.985, 90.915, 0.08, 0.141, 16.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0104, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 51.05, 16.49, 67.54, 0.92, 0.58, 1.5, 3.198, 0.275, 2.484, 0.012, 0.042, 0.019, 18.404, 36.117, 22.729, 1.923, 88.633, 0.055, 1.365, 10.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0105, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 59.78, 14.15, 73.93, 1.53, 0.64, 2.17, 3.773, 0.309, 3.11, 0.011, 0.013, 0.011, 26.292, 46.195, 30.102, 42.166, 135.672, 0.018, 0.459, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0106, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 41.64, 15.53, 57.17, 0.8, 0.45, 1.25, 4.081, 0.257, 3.043, 0.0090, 0.01, 0.01, 19.621, 29.568, 22.323, 11.941, 79.951, 0.018, 0.0080, 10.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0107, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 16.63, 12.1, 28.73, 0.24, 0.22, 0.46, 4.501, 0.228, 2.701, 0.0090, 0.0070, 0.0080, 14.876, 18.905, 16.573, 23.971, 104.425, 0.011, 0.017, 9.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0408, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 144.09, 67.29, 211.38, 4.46, 1.05, 5.52, 1.339, 0.219, 0.982, 0.012, 0.011, 0.012, 31.712, 16.041, 26.723, 7.878, 176.872, 0.012, 0.017, 11.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0506, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 155.74, 110.5, 266.24, 5.77, 3.04, 8.81, 1.525, 0.245, 0.994, 0.011, 0.01, 0.011, 37.937, 28.185, 33.889, 3.039, 321.145, 0.014, 0.05, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0507, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 103.59, 110.02, 213.61, 2.02, 3.49, 5.51, 1.885, 0.262, 1.049, 0.011, 0.0090, 0.01, 19.976, 32.445, 26.398, 13.342, 496.792, 0.012, 0.014, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0800, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 143.32, 48.14, 191.46, 3.28, 2.03, 5.31, 4.296, 0.291, 3.289, 0.01, 0.01, 0.01, 23.457, 43.188, 28.418, 25.771, 301.134, 0.018, 0.359, 19.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0801, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 193.14, 33.64, 226.78, 4.61, 0.6, 5.21, 4.389, 0.231, 3.772, 0.257, 0.029, 0.223, 24.425, 18.219, 23.505, 18.328, 144.891, 3.501, 5.537, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0802, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 125.43, 57.41, 182.84, 3.05, 2.83, 5.88, 4.626, 0.296, 3.266, 0.012, 0.014, 0.013, 24.901, 50.435, 32.918, 14.667, 178.646, 0.015, 0.011, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0803, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 274.97, 28.3, 303.27, 7.9, 0.74, 8.64, 4.72, 0.244, 4.302, 0.058, 0.0090, 0.054, 29.422, 26.642, 29.162, 1.169, 386.826, 0.017, 0.011, 10.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0804, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 175.6, 41.79, 217.39, 4.61, 1.24, 5.85, 4.654, 0.253, 3.808, 0.115, 0.0090, 0.095, 26.856, 30.454, 27.548, 8.724, 224.53, 0.042, 0.01, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0805, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 261.2, 45.95, 307.15, 7.44, 1.3, 8.74, 3.886, 0.258, 3.344, 0.027, 0.012, 0.025, 29.167, 28.992, 29.141, 8.515, 120.39, 0.017, 0.878, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0806, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 187.78, 46.38, 234.16, 5.24, 1.43, 6.67, 4.573, 0.307, 3.728, 0.241, 0.011, 0.195, 28.558, 31.674, 29.175, 465.522, 217.57, 25.666, 0.08, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0807, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 187.69, 18.4, 206.09, 3.95, 0.44, 4.39, 5.18, 0.242, 4.739, 0.094, 0.01, 0.086, 21.56, 24.412, 21.815, 0.98, 162.715, 0.015, 0.022, 10.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0900, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 132.15, 33.98, 166.14, 2.54, 0.95, 3.49, 4.763, 0.256, 3.841, 0.01, 0.0090, 0.01, 19.706, 28.655, 21.536, 9.85, 159.265, 0.017, 0.017, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0901, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 206.94, 33.85, 240.79, 5.79, 1.56, 7.35, 4.456, 0.293, 3.87, 0.013, 0.015, 0.013, 28.647, 47.105, 31.242, 9.91, 111.988, 0.07, 6.37, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0902, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 140.97, 43.05, 184.02, 3.04, 1.82, 4.86, 5.292, 0.286, 4.121, 0.173, 0.021, 0.137, 22.051, 43.28, 27.017, 21.433, 209.903, 0.012, 16.365, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0903, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 170.69, 52.94, 223.63, 3.81, 1.81, 5.62, 5.288, 0.268, 4.1, 0.02, 0.01, 0.018, 22.836, 34.982, 25.712, 4.544, 155.339, 0.01, 0.362, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0904, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 166.18, 29.53, 195.71, 4.21, 0.73, 4.94, 4.889, 0.248, 4.189, 0.035, 0.01, 0.031, 25.952, 25.155, 25.832, 7.0, 380.311, 0.013, 0.382, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0905, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 127.43, 49.63, 177.07, 3.0, 1.74, 4.74, 4.794, 0.27, 3.526, 0.012, 0.012, 0.012, 24.094, 35.963, 27.421, 7.51, 335.181, 0.0070, 0.393, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0906, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 143.59, 29.18, 172.77, 2.74, 0.61, 3.35, 4.739, 0.232, 3.978, 0.012, 0.011, 0.011, 19.507, 21.481, 19.84, 25.831, 133.534, 0.018, 0.016, 11.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0907, 5/2/18 12:06 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 200.85, 43.33, 244.18, 5.06, 1.78, 6.84, 4.941, 0.283, 4.114, 0.011, 0.01, 0.01, 25.79, 42.091, 28.683, 3.389, 330.934, 0.017, 0.015, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0200, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.25, 0.17, 0.42, 0.0, 0.0, 0.0, 0.135, 0.269, 0.19, 0.014, 0.0, 0.0080, 8.973, 9.692, 9.27, 0.582, 0.697, 0.0070, 0.03, 9.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0201, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.12, 0.14, 0.25, 0.0, 0.0, 0.0, 0.143, 0.244, 0.197, 0.057, 0.049, 0.053, 8.0, 8.39, 8.211, 0.788, 0.776, 0.019, 0.161, 6.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0300, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.49, 0.11, 0.6, 0.01, 0.0, 0.01, 0.135, 0.281, 0.161, 0.014, 0.0, 0.011, 13.297, 11.75, 13.022, 0.857, 0.255, 0.152, 0.032, 6.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0301, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.69, 0.22, 0.91, 0.01, 0.0, 0.01, 0.135, 0.215, 0.154, 0.014, 0.062, 0.026, 13.643, 9.969, 12.765, 0.586, 0.701, 0.0030, 0.316, 8.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0202, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.22, 0.16, 0.38, 0.0, 0.0, 0.0, 0.154, 0.229, 0.186, 0.0, 0.042, 0.0090, 8.0, 10.5, 9.062, 0.441, 0.445, 0.013, 0.122, 7.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0302, 5/2/18 12:06 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.15, 0.26, 0.41, 0.0, 0.0, 0.0, 0.114, 0.244, 0.197, 0.023, 0.013, 0.016, 8.0, 13.077, 11.246, 0.567, 0.643, 0.01, 0.016, 9.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0409, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 183.6, 79.02, 262.63, 18.51, 3.29, 21.8, 0.845, 0.287, 0.677, 0.012, 0.011, 0.012, 103.207, 42.649, 84.985, 112.411, 46.488, 0.013, 0.01, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__040A, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 335.42, 68.97, 404.39, 37.07, 2.24, 39.31, 1.017, 0.259, 0.888, 0.011, 0.0090, 0.011, 113.176, 33.257, 99.547, 15.34, 508.494, 0.014, 0.012, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__040B, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 296.24, 53.16, 349.4, 32.77, 1.27, 34.04, 1.078, 0.24, 0.951, 0.015, 0.0090, 0.014, 113.259, 24.526, 99.759, 7.295, 504.82, 0.018, 0.019, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0508, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 93.0, 64.41, 157.42, 6.53, 2.94, 9.46, 1.263, 0.292, 0.866, 0.024, 0.023, 0.024, 71.874, 46.679, 61.564, 3.273, 508.029, 0.019, 3.829, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0509, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 303.76, 83.71, 387.46, 17.13, 1.4, 18.53, 1.142, 0.222, 0.944, 0.014, 0.012, 0.013, 57.75, 17.068, 48.961, 4.75, 126.945, 0.015, 0.371, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__050A, 5/2/18 12:06 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 416.38, 63.35, 479.73, 37.98, 3.23, 41.21, 1.089, 0.309, 0.986, 0.01, 0.01, 0.01, 93.401, 52.274, 87.97, 60.082, 101.276, 0.013, 0.017, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0000, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 23.4, 14.17, 37.57, 0.35, 0.68, 1.02, 4.867, 0.306, 3.147, 0.01, 0.01, 0.01, 15.17, 48.902, 27.895, 25.28, 181.608, 0.015, 0.02, 10.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0100, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 34.24, 15.45, 49.69, 0.77, 0.8, 1.56, 4.453, 0.32, 3.168, 0.01, 0.0090, 0.01, 22.928, 52.75, 32.199, 5.564, 142.949, 0.015, 0.026, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0001, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 27.91, 16.2, 44.11, 0.69, 0.75, 1.44, 3.644, 0.307, 2.418, 0.014, 0.013, 0.013, 25.293, 47.655, 33.507, 13.075, 144.91, 0.015, 0.436, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0002, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 50.39, 30.85, 81.24, 1.19, 1.1, 2.29, 2.874, 0.273, 1.887, 0.014, 0.012, 0.013, 24.143, 36.453, 28.817, 1.12, 171.769, 0.014, 0.021, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0003, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 38.53, 21.57, 60.1, 0.6, 0.83, 1.43, 3.832, 0.283, 2.558, 0.01, 0.011, 0.01, 16.051, 39.328, 24.406, 18.295, 232.269, 0.0080, 1.224, 18.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0004, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 30.77, 23.93, 54.7, 0.53, 1.02, 1.55, 3.803, 0.291, 2.267, 0.01, 0.0090, 0.01, 17.673, 43.558, 28.997, 1.309, 221.699, 0.0070, 0.019, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0101, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 47.66, 25.35, 73.01, 1.13, 0.99, 2.12, 3.34, 0.283, 2.279, 0.011, 0.012, 0.011, 24.315, 39.916, 29.731, 7.37, 154.349, 0.034, 0.039, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0400, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 301.19, 60.69, 361.88, 21.02, 1.41, 22.43, 1.777, 0.232, 1.518, 0.011, 0.011, 0.011, 71.465, 23.811, 63.474, 1.116, 370.993, 0.041, 0.019, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0401, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 245.25, 138.97, 384.22, 13.96, 2.3, 16.27, 1.871, 0.218, 1.273, 0.01, 0.0090, 0.0090, 58.3, 16.967, 43.35, 25.049, 616.035, 0.044, 0.012, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0402, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 354.39, 118.78, 473.17, 23.11, 2.23, 25.34, 1.836, 0.225, 1.432, 0.011, 0.0080, 0.01, 66.763, 19.234, 54.832, 2.062, 501.546, 0.0040, 0.086, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0500, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 436.41, 80.89, 517.31, 35.48, 1.04, 36.52, 1.406, 0.209, 1.218, 0.017, 0.025, 0.018, 83.253, 13.13, 72.288, 1.94, 1041.221, 0.013, 3.642, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0501, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 303.15, 61.51, 364.66, 25.58, 0.95, 26.53, 1.12, 0.219, 0.968, 0.014, 0.013, 0.013, 86.4, 15.835, 74.498, 1.453, 175.037, 0.037, 0.149, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0404, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 177.29, 104.89, 282.18, 15.31, 1.49, 16.8, 1.631, 0.214, 1.105, 0.011, 0.01, 0.01, 88.43, 14.579, 60.979, 31.245, 69.939, 0.015, 0.019, 11.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0504, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 323.54, 101.57, 425.1, 23.0, 2.03, 25.03, 1.523, 0.23, 1.214, 0.011, 0.0090, 0.01, 72.788, 20.473, 60.289, 4.281, 398.576, 0.014, 0.338, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0502, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 425.48, 91.34, 516.82, 42.12, 2.38, 44.5, 1.236, 0.245, 1.06, 0.013, 0.013, 0.013, 101.38, 26.657, 88.174, 34.415, 336.476, 0.051, 0.012, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0405, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 270.86, 97.02, 367.88, 17.42, 1.84, 19.26, 1.421, 0.227, 1.106, 0.012, 0.011, 0.012, 65.853, 19.432, 53.61, 3.343, 58.887, 0.012, 0.189, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0505, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 246.71, 102.76, 349.47, 17.32, 1.47, 18.79, 1.287, 0.24, 0.979, 0.013, 0.0090, 0.012, 71.882, 14.675, 55.061, 770.088, 485.276, 0.074, 0.012, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0403, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 201.72, 115.31, 317.03, 14.19, 3.76, 17.95, 1.651, 0.255, 1.143, 0.011, 0.0090, 0.01, 72.038, 33.386, 57.979, 50.884, 120.081, 0.022, 0.012, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0503, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 174.19, 121.18, 295.36, 14.33, 4.75, 19.08, 1.59, 0.274, 1.05, 0.019, 0.011, 0.016, 84.254, 40.151, 66.16, 57.474, 447.565, 0.014, 0.253, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0406, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 247.66, 71.47, 319.13, 12.9, 1.03, 13.93, 1.974, 0.212, 1.58, 0.012, 0.011, 0.012, 53.341, 14.761, 44.702, 7.371, 175.764, 0.018, 1.445, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0407, 5/2/18 12:11 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 185.14, 90.06, 275.2, 13.59, 2.42, 16.01, 1.552, 0.243, 1.123, 0.011, 0.0090, 0.011, 75.154, 27.492, 59.556, 2.654, 1417.941, 0.016, 0.042, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0005, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 30.6, 13.71, 44.31, 0.69, 0.71, 1.4, 4.965, 0.306, 3.523, 0.0090, 0.0090, 0.0090, 23.075, 52.782, 32.268, 1.286, 242.849, 0.013, 0.033, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0006, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 29.62, 20.79, 50.41, 0.7, 1.26, 1.96, 3.255, 0.334, 2.051, 0.012, 0.014, 0.013, 24.266, 61.823, 39.755, 15.995, 163.988, 0.032, 0.016, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0007, 5/2/18 12:11 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 34.43, 25.08, 59.52, 0.72, 1.14, 1.86, 4.237, 0.309, 2.581, 0.011, 0.012, 0.012, 21.48, 46.51, 32.029, 36.927, 221.199, 0.014, 0.018, 19.0, 2.0 
