Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0007, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 55.27, 63.38, 118.65, 1.03, 1.67, 2.7, 1.695, 0.315, 0.958, 0.045, 0.024, 0.034, 19.141, 26.97, 23.323, 8.882, 204.466, 0.122, 0.179, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_050b, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 650.8, 47.2, 698.0, 21.94, 0.78, 22.72, 2.233, 0.338, 2.104, 3.625, 0.062, 3.384, 34.522, 16.833, 33.326, 13.507, 163.535, 53.063, 83.447, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0602, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 79.85, 64.85, 144.7, 1.33, 2.74, 4.07, 2.469, 0.369, 1.528, 0.443, 0.024, 0.255, 17.065, 43.244, 28.798, 11.21, 288.5, 0.03, 0.093, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0006, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 203.14, 139.73, 342.87, 3.76, 3.93, 7.69, 0.666, 0.307, 0.52, 0.107, 0.025, 0.074, 18.955, 28.824, 22.977, 27.486, 61.306, 0.026, 1.692, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0007, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 160.42, 109.99, 270.4, 2.6, 3.57, 6.17, 0.674, 0.346, 0.541, 0.027, 0.023, 0.026, 16.61, 33.251, 23.379, 24.207, 73.203, 0.025, 0.383, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0008, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 179.17, 113.66, 292.83, 2.42, 1.54, 3.96, 0.547, 0.297, 0.45, 0.027, 0.024, 0.026, 13.821, 13.858, 13.835, 16.829, 53.865, 0.055, 0.548, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0009, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 223.81, 130.71, 354.52, 4.01, 3.23, 7.24, 0.479, 0.314, 0.418, 0.025, 0.022, 0.024, 18.33, 25.315, 20.906, 11.347, 171.12, 0.106, 0.225, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_000a, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 247.43, 136.7, 384.13, 5.95, 5.68, 11.63, 0.685, 0.342, 0.563, 0.055, 0.021, 0.043, 24.607, 42.564, 30.997, 9.329, 69.798, 0.02, 0.055, 14.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0106, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 280.07, 105.26, 385.34, 7.49, 2.97, 10.47, 0.527, 0.318, 0.47, 0.026, 0.025, 0.026, 27.398, 28.933, 27.817, 11.289, 64.712, 0.055, 0.466, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0107, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 203.66, 145.54, 349.2, 3.72, 7.17, 10.89, 0.704, 0.371, 0.565, 0.107, 0.026, 0.073, 18.704, 50.464, 31.94, 11.696, 61.86, 0.142, 0.263, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0108, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 239.72, 99.42, 339.15, 4.25, 1.67, 5.92, 0.482, 0.293, 0.426, 0.025, 0.03, 0.027, 18.161, 17.158, 17.867, 9.204, 130.263, 0.073, 2.401, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0109, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 199.27, 124.94, 324.2, 3.88, 5.95, 9.83, 0.599, 0.378, 0.514, 0.03, 0.027, 0.029, 19.963, 48.747, 31.055, 10.156, 37.845, 0.023, 0.037, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010a, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 144.91, 101.55, 246.46, 2.08, 4.46, 6.54, 0.561, 0.377, 0.485, 0.028, 0.023, 0.026, 14.694, 44.94, 27.156, 9.638, 127.836, 0.1, 0.223, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0001, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 414.19, 16.05, 430.24, 10.74, 1.22, 11.96, 0.528, 0.529, 0.528, 0.021, 0.024, 0.021, 26.56, 77.827, 28.472, 2.206, 15.813, 0.013, 0.413, 10.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0002, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 160.51, 9.19, 169.69, 3.66, 0.21, 3.87, 0.62, 0.383, 0.607, 0.023, 0.031, 0.023, 23.37, 23.42, 23.372, 2.156, 11.665, 0.014, 0.864, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0101, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 239.68, 11.26, 250.94, 5.21, 0.24, 5.45, 0.549, 0.364, 0.54, 0.02, 0.026, 0.021, 22.265, 21.896, 22.248, 2.406, 8.222, 0.09, 0.462, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0102, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 112.99, 6.18, 119.17, 2.43, 0.19, 2.61, 0.574, 0.385, 0.564, 0.023, 0.034, 0.023, 21.983, 30.885, 22.445, 1.972, 10.64, 0.011, 1.229, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0208, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 807.15, 153.86, 961.01, 18.11, 5.72, 23.83, 1.385, 0.372, 1.223, 0.027, 0.026, 0.027, 22.974, 38.091, 25.394, 54.266, 181.177, 58.509, 0.391, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0209, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 820.05, 104.79, 924.84, 16.55, 3.32, 19.88, 1.45, 0.331, 1.323, 0.037, 0.029, 0.036, 20.669, 32.475, 22.007, 11.472, 110.943, 0.108, 3.868, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020A, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 916.7, 75.39, 992.09, 10.63, 1.37, 12.0, 0.737, 0.322, 0.706, 0.032, 0.03, 0.032, 11.877, 18.565, 12.385, 14.696, 82.513, 0.058, 0.826, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020B, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1093.69, 113.32, 1207.0, 27.14, 2.29, 29.43, 1.267, 0.328, 1.179, 0.036, 0.025, 0.035, 25.409, 20.695, 24.967, 14.06, 152.119, 0.074, 0.095, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020C, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 678.28, 116.08, 794.36, 17.75, 5.09, 22.85, 1.743, 0.376, 1.543, 0.035, 0.023, 0.033, 26.801, 44.941, 29.451, 7.795, 88.326, 0.026, 0.035, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0308, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 725.51, 114.58, 840.08, 15.04, 2.28, 17.33, 1.5, 0.324, 1.34, 0.071, 0.023, 0.064, 21.234, 20.409, 21.121, 22.505, 159.741, 0.05, 0.048, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0309, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1103.85, 113.78, 1217.63, 13.41, 2.48, 15.89, 0.69, 0.326, 0.656, 0.021, 0.026, 0.022, 12.441, 22.32, 13.364, 12.499, 92.36, 0.024, 0.092, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030A, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 529.28, 197.89, 727.17, 6.72, 3.07, 9.78, 1.044, 0.299, 0.841, 0.034, 0.028, 0.033, 12.992, 15.884, 13.779, 15.832, 87.967, 0.03, 0.083, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030B, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 941.55, 76.24, 1017.79, 12.77, 1.43, 14.21, 0.574, 0.323, 0.555, 0.025, 0.027, 0.025, 13.893, 19.238, 14.294, 23.278, 80.02, 0.155, 2.822, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030C, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 617.32, 184.96, 802.28, 7.14, 3.53, 10.67, 1.005, 0.309, 0.845, 0.033, 0.026, 0.031, 11.848, 19.548, 13.623, 20.344, 81.308, 0.084, 2.203, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A15, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 330.52, 72.01, 402.53, 9.95, 4.44, 14.39, 2.129, 0.463, 1.831, 0.542, 0.038, 0.452, 30.823, 63.115, 36.6, 72.51, 83.51, 0.035, 1.378, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A16, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 384.16, 60.66, 444.82, 12.83, 4.63, 17.46, 2.714, 0.501, 2.412, 0.486, 0.046, 0.426, 34.199, 78.209, 40.201, 33.323, 181.738, 0.051, 0.323, 54.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A17, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 272.41, 26.84, 299.24, 8.24, 1.48, 9.72, 2.521, 0.427, 2.333, 0.651, 0.023, 0.595, 30.989, 56.419, 33.27, 19.053, 109.041, 0.041, 0.154, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A18, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 505.97, 79.81, 585.78, 14.1, 7.58, 21.68, 2.075, 0.545, 1.867, 0.441, 0.031, 0.385, 28.538, 97.253, 37.9, 239.778, 87.717, 0.172, 0.651, 20.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A19, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 208.41, 58.13, 266.54, 6.21, 4.55, 10.76, 2.169, 0.479, 1.801, 0.287, 0.022, 0.229, 30.501, 80.229, 41.346, 17.818, 200.907, 0.034, 0.453, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A20, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 366.52, 101.48, 468.0, 10.8, 7.63, 18.43, 2.165, 0.475, 1.799, 0.299, 0.032, 0.242, 30.169, 77.017, 40.327, 10.562, 186.024, 0.046, 0.121, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A21, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 206.52, 46.94, 253.45, 4.45, 1.88, 6.33, 2.077, 0.375, 1.762, 0.354, 0.026, 0.293, 22.057, 41.008, 25.566, 7.531, 172.757, 3.042, 0.228, 20.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A22, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 428.04, 81.01, 509.06, 12.66, 5.8, 18.46, 2.261, 0.468, 1.975, 0.619, 0.068, 0.531, 30.283, 73.278, 37.125, 78.76, 330.353, 0.297, 1.167, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4400, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 445.14, 32.93, 478.07, 13.9, 3.61, 17.52, 0.358, 0.574, 0.373, 0.029, 0.032, 0.029, 31.985, 112.355, 37.521, 2.834, 8.371, 0.048, 2.926, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4500, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 746.63, 52.96, 799.59, 23.34, 5.86, 29.2, 0.375, 0.552, 0.386, 0.019, 0.019, 0.019, 32.015, 113.262, 37.397, 3.956, 15.015, 129.796, 0.19, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_000B, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 308.71, 145.37, 454.08, 6.35, 6.77, 13.13, 0.409, 0.386, 0.402, 0.022, 0.023, 0.022, 21.066, 47.721, 29.599, 12.091, 68.446, 0.034, 0.293, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010B, 5/2/18 12:59 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 228.97, 140.46, 369.43, 4.97, 8.26, 13.23, 0.546, 0.413, 0.495, 0.024, 0.024, 0.024, 22.222, 60.197, 36.66, 17.135, 54.558, 0.033, 0.045, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0008, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 51.06, 41.7, 92.76, 1.12, 1.21, 2.32, 1.632, 0.316, 1.04, 0.849, 0.022, 0.477, 22.367, 29.651, 25.642, 5.022, 198.723, 35.07, 0.089, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0009, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 52.81, 64.28, 117.09, 0.84, 2.49, 3.33, 1.253, 0.335, 0.749, 0.055, 0.022, 0.037, 16.263, 39.673, 29.114, 11.938, 89.931, 0.216, 0.091, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000a, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 42.93, 57.57, 100.5, 0.71, 1.72, 2.43, 1.366, 0.317, 0.765, 0.024, 0.022, 0.023, 16.821, 30.67, 24.754, 16.662, 117.189, 0.52, 0.724, 19.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000b, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 78.33, 86.88, 165.22, 1.52, 3.0, 4.52, 1.116, 0.349, 0.713, 0.395, 0.024, 0.2, 19.899, 35.328, 28.013, 14.652, 112.974, 0.034, 0.163, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0100, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 52.75, 42.52, 95.27, 1.25, 1.15, 2.4, 1.532, 0.326, 0.994, 0.023, 0.024, 0.023, 24.234, 27.652, 25.76, 351.851, 44.107, 0.14, 0.045, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0101, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 40.13, 49.02, 89.15, 0.75, 1.52, 2.28, 1.033, 0.339, 0.652, 0.03, 0.022, 0.026, 19.255, 31.771, 26.136, 14.329, 54.802, 0.047, 0.233, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0102, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 46.82, 63.3, 110.12, 1.11, 2.01, 3.12, 1.243, 0.322, 0.713, 0.019, 0.02, 0.019, 24.233, 32.474, 28.971, 29.425, 59.458, 0.09, 0.106, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0103, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 58.01, 38.02, 96.03, 1.18, 1.9, 3.08, 0.727, 0.391, 0.594, 0.022, 0.021, 0.021, 20.808, 51.142, 32.818, 19.43, 104.295, 0.058, 0.028, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0104, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 40.49, 51.33, 91.82, 0.68, 4.61, 5.29, 0.899, 0.481, 0.665, 0.02, 0.019, 0.02, 17.223, 91.975, 59.013, 291.899, 59.293, 0.026, 0.135, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0106, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 52.84, 30.88, 83.72, 1.17, 3.0, 4.17, 1.068, 0.469, 0.847, 0.023, 0.022, 0.023, 22.59, 99.54, 50.974, 7.702, 39.051, 0.07, 0.52, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0107, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 68.43, 34.16, 102.58, 1.31, 1.51, 2.82, 0.894, 0.356, 0.715, 0.021, 0.024, 0.022, 19.57, 45.239, 28.117, 14.799, 99.852, 0.305, 0.207, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0108, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 48.12, 31.72, 79.85, 1.08, 2.27, 3.35, 0.906, 0.418, 0.712, 0.023, 0.024, 0.024, 22.898, 73.371, 42.952, 101.266, 161.732, 0.041, 0.31, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0109, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 58.23, 53.14, 111.37, 1.13, 2.94, 4.07, 0.894, 0.419, 0.667, 0.022, 0.028, 0.025, 19.853, 56.654, 37.412, 14.697, 230.368, 0.527, 0.44, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010a, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 26.4, 26.37, 52.77, 0.54, 1.13, 1.67, 1.089, 0.353, 0.721, 0.02, 0.021, 0.02, 20.875, 43.956, 32.409, 14.667, 53.068, 0.097, 0.653, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010b, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 36.41, 37.21, 73.62, 0.77, 1.87, 2.64, 1.142, 0.359, 0.746, 0.02, 0.019, 0.02, 21.529, 51.502, 36.679, 16.172, 510.296, 0.104, 0.06, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0105, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 46.78, 41.65, 88.43, 1.09, 1.54, 2.63, 0.808, 0.313, 0.575, 0.019, 0.019, 0.019, 23.918, 37.803, 30.458, 9.229, 238.721, 0.086, 0.209, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0200, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 749.63, 67.36, 816.99, 25.21, 2.09, 27.3, 0.648, 0.353, 0.624, 0.022, 0.024, 0.022, 34.436, 31.735, 34.214, 11.108, 144.262, 89.234, 0.262, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0201, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 858.87, 67.18, 926.05, 21.23, 2.74, 23.98, 0.632, 0.386, 0.614, 0.031, 0.025, 0.031, 25.317, 41.777, 26.511, 10.5, 126.523, 0.149, 0.768, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0202, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 795.85, 94.79, 890.64, 25.77, 2.91, 28.68, 0.694, 0.359, 0.658, 0.024, 0.026, 0.024, 33.157, 31.414, 32.972, 11.717, 149.488, 0.018, 0.097, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0203, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 509.52, 36.62, 546.14, 17.04, 1.42, 18.46, 0.46, 0.368, 0.454, 0.028, 0.029, 0.028, 34.25, 39.652, 34.612, 10.225, 102.073, 0.186, 0.863, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0204, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 1049.22, 57.45, 1106.67, 39.14, 1.79, 40.93, 0.605, 0.343, 0.591, 0.134, 0.027, 0.129, 38.199, 31.923, 37.873, 20.932, 101.472, 0.013, 0.134, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4401, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 497.45, 40.34, 537.79, 15.63, 4.17, 19.8, 0.365, 0.543, 0.378, 0.019, 0.019, 0.019, 32.173, 105.854, 37.7, 3.651, 12.103, 0.277, 1.643, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4501, 5/2/18 12:59 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 685.76, 47.09, 732.85, 21.49, 5.44, 26.93, 0.388, 0.591, 0.401, 0.021, 0.019, 0.021, 32.085, 118.34, 37.627, 2.579, 12.201, 0.0090, 0.276, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0205, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 846.48, 100.74, 947.22, 35.94, 5.06, 41.0, 0.561, 0.412, 0.545, 0.028, 0.023, 0.027, 43.475, 51.405, 44.318, 10.981, 62.566, 0.044, 0.229, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0206, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 562.08, 65.92, 628.0, 19.05, 2.42, 21.47, 0.889, 0.386, 0.836, 0.406, 0.024, 0.366, 34.707, 37.517, 35.002, 9.366, 88.451, 0.02, 0.687, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0207, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 954.12, 59.89, 1014.0, 35.68, 3.15, 38.83, 0.78, 0.415, 0.758, 0.064, 0.024, 0.061, 38.294, 53.859, 39.213, 17.244, 65.636, 0.032, 0.057, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0208, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 691.48, 77.03, 768.51, 21.2, 2.5, 23.71, 0.893, 0.365, 0.84, 0.255, 0.025, 0.232, 31.401, 33.286, 31.59, 18.747, 97.764, 0.022, 0.288, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0209, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 1353.9, 51.37, 1405.26, 61.04, 1.69, 62.73, 0.477, 0.376, 0.474, 0.107, 0.026, 0.104, 46.165, 33.751, 45.711, 5.279, 159.946, 0.016, 1.026, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020a, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 648.5, 84.23, 732.73, 17.04, 2.83, 19.86, 0.957, 0.362, 0.888, 0.461, 0.026, 0.411, 26.903, 34.365, 27.761, 11.875, 89.224, 0.015, 0.182, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020b, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 982.81, 55.91, 1038.72, 31.58, 1.77, 33.36, 0.777, 0.351, 0.754, 0.144, 0.026, 0.137, 32.908, 32.491, 32.886, 48.387, 159.515, 0.059, 0.036, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0300, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 979.59, 66.28, 1045.87, 38.96, 1.77, 40.73, 0.501, 0.325, 0.49, 0.042, 0.026, 0.041, 40.726, 27.415, 39.882, 6.434, 78.73, 0.051, 0.571, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0301, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 851.89, 64.78, 916.67, 27.51, 1.55, 29.06, 0.685, 0.318, 0.659, 0.039, 0.022, 0.037, 33.064, 24.539, 32.461, 20.897, 99.613, 0.051, 6.242, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0302, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 793.35, 80.4, 873.75, 24.39, 2.46, 26.85, 0.663, 0.371, 0.636, 0.023, 0.024, 0.023, 31.486, 31.322, 31.471, 9.86, 103.1, 0.09, 0.918, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0303, 5/2/18 12:59 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 674.96, 80.22, 755.18, 19.44, 1.93, 21.38, 0.859, 0.337, 0.803, 0.075, 0.023, 0.07, 29.499, 24.672, 28.986, 26.928, 60.486, 0.031, 3.064, 15.0, 2.0 
